cig,label,score_raw_final,score_calib_final
01965072B4,,0.023257378508559464,0.37018534856037927
01999045FE,,0.03177863036681635,0.375848183129977
0193218887,,0.03766431517454472,0.37977956077978403
0203463EF6,,0.002629092024315302,0.3566262082994089
01794441DF,,0.003668819303486466,0.3573043684526892
0208679F57,,0.0016793172444052055,0.3560072213362034
0203771D22,,0.005982570587725247,0.3588155579845769
0207871492,,0.12025858985834346,0.43639896822295815
0207497FEC,,0.04172934572069157,0.38250409751957587
020975574B,,0.003927043580491272,0.35747288351407097
0210189D6F,,0.02915490560473564,0.3741008742465446
020662612B,,0.032981001456320574,0.3766500044067122
0202627D13,,0.016791345120467285,0.36591192791936644
02091113DA,,0.001754466236821272,0.3560561799195844
020379836D,,0.00817167029055944,0.36024791896185077
021083528B,,0.06706811252567153,0.3996479604640844
02127384F2,,0.017750628127185364,0.3665446076497857
020806008B,,0.0017298499479178498,0.3560401423985524
021013942F,,0.004718406911389509,0.3579895401845344
020793488E,,0.016358220572129368,0.3656264189514573
0215251EBA,,0.17424619922434126,0.47442678177968844
0208255176,,0.00778934473389339,0.3599975773369531
0210730BE2,,0.0028515732242211465,0.3567712730230986
021035024F,,0.01401488918304473,0.36408337293449716
020438255B,,0.010669038759207564,0.3618850273290267
02071208D2,,0.0019730667030380586,0.3561986123661944
0208146781,,0.008103847467536594,0.3602035039403761
02070406CE,,0.047879440464257475,0.38664015046838374
020921165F,,0.0016479503096284709,0.3559867870799367
0206116C4A,,0.0025491300756846753,0.3565740770221967
0204838DA6,,0.0018994712285994315,0.3561506572769803
0205972577,,0.0043941561095374865,0.3577778068817414
0213318394,,0.01366362273640509,0.36385230947682373
0222366E36,,0.0009417530780139526,0.3555268678617649
0213508060,,0.011616038525481693,0.3625066589849543
01958650E9,,0.0716442315460092,0.4027718407244639
0225780F88,,0.008593247430384329,0.3605240501269649
022066742A,,0.005662146612996768,0.35860611013073074
0219998C14,,0.03773968100899821,0.379830005518595
02159829F9,,0.010341159049314675,0.3616699073714732
0222575AB0,,0.0056377303408126226,0.3585901524370425
0220462AFC,,0.0023982151107970837,0.35647569710910665
0224089C14,1.0,0.7613376595493707,0.8271921678603111
02128143AA,,0.013006240723726916,0.36342005164644675
02076172F7,,0.026096338103718114,0.37206811479357693
0216514101,,0.005708222320869882,0.3586362245909087
02245031BC,,0.03440296451043186,0.3775991365690386
02753509FF,,0.013081003757826087,0.3634692005554587
0226485554,,0.005565639378998935,0.3585430379199587
0219514CAB,,0.019258415610187398,0.3675399746927174
0241947CF7,,0.0047252588613733056,0.3579940150537822
0228687E77,,0.001239009989826789,0.35572042745631666
0207281DAD,,0.008178357314910107,0.3602522982121647
0222841634,,0.002965263966196312,0.35684541309904916
0226141972,,0.014919848489355188,0.36467894480348073
0222596C04,1.0,0.4825853607499903,0.6843365745484289
0085673B95,,0.0022373549587713384,0.35637084736360924
0243442EAD,,0.01120600739278547,0.3622374488644484
02176033AC,,0.04208326423886417,0.3827416596800979
0223086064,,0.005592473765399802,0.35856057501655825
02320169A6,1.0,0.2717930480876327,0.5435891331650081
0239638B85,,0.019319742393013553,0.3675804835872979
023226357C,,0.011493752649952843,0.36242636191285243
0242089229,,0.001535039722022681,0.3559132348611789
0239158F68,,0.0070602704963756875,0.3595204004803615
0228333A57,,0.01773553073315316,0.3665346468341989
0231843AE2,,0.006441446281462436,0.3591155997520975
0431287549,,0.0023755481703794327,0.35646092180964367
0236494903,,0.010888705881375286,0.3620291806202227
023371755D,,0.008462942526006571,0.3604386911286535
0242373C83,,0.005553437297401792,0.35853506360957527
0238857706,,0.004773456802489464,0.35802549284853635
0229633B22,,0.023332678866243354,0.3702352362750962
023292796E,,0.00297526581131832,0.35685193583662184
0225414184,,0.03171740030553061,0.37580736900122974
023763134D,,0.07259918976282229,0.4034247466344881
0240435D39,,0.00731200216533802,0.3596851267422203
02322098EB,,0.0035579089115800344,0.35723200006386907
0239609399,,0.004120614388880892,0.35759922936625954
02318039E0,,0.2198822059537251,0.506823064980719
0225080DE0,,0.0019423682540703354,0.35617860879017654
023185659E,,0.005621515792055251,0.3585795553001773
023152761E,,0.10063712949207929,0.4227377338553618
0238563469,,0.005053093456391463,0.35820814606658546
0240917AFC,,0.020535854326294456,0.3683841616706947
0229267D19,,0.02915770360991874,0.3741027358815699
0239363896,,0.006776617124145356,0.3593348252022936
02542895EA,,0.006394869123969775,0.359085139648373
1390583962,,0.014334378531582849,0.3642935878343809
0242160CBD,,0.011246327735585308,0.3622639177682053
0249803FF0,,0.010319961847409229,0.36165600191866787
05792593A5,,0.002577790125724964,0.356592761581615
0244921333,,0.006174297619790651,0.3589409077454723
0221974ABA,,0.002503459398472331,0.3565443035001648
0255288E4E,1.0,0.6011635294861448,0.7522627522287088
0249606D5F,,0.02024413744856724,0.36819131122868815
0251356188,,0.04936295079623885,0.38764031703511903
0249395F3F,1.0,0.5831521061331743,0.7426020430661725
0182904925,,0.008378146245577155,0.36038314825992757
02451353CC,,0.0013485705177635316,0.3557917799756226
02499866F7,,0.011091889408450796,0.36216253890317973
04312663F5,,0.002135729661364176,0.35630461439596267
0279404B76,,0.001454624450878517,0.3558608548885526
0265217FF9,,0.14641821844159428,0.454759988454431
01933136ED,,0.0012122397594713527,0.35570299401866434
0257760646,,0.001270664165186469,0.3557410419337906
0252555EF6,,0.0039290214504632244,0.35747417439199314
0238661548,,0.018924990214710436,0.36731976606578953
0260152C35,,0.012286072918356972,0.3629467624954348
0265948B38,,0.03566561309628131,0.37844271700404936
0261811544,,0.014051081434478162,0.36410718380213114
0260015B27,,0.002320578876574105,0.356425091563342
025892038A,,0.0057419501323287304,0.35865826933948514
02608994A9,,0.004119781280860918,0.3575986855448262
0261134696,,0.020407322461634497,0.36829918564550224
0258687343,,0.0024155533573858006,0.3564869991181324
0262628779,,0.045018119290737124,0.38471378385575383
02609330B9,,0.00432321626129493,0.35773149109625446
026231552E,,0.0104823391758924,0.3617625280332847
025228502B,,0.0025712097525329323,0.35658847155141504
025769724A,,0.02744020503618104,0.3729607118896123
0270678A8A,,0.005839303252938372,0.3587219034132853
0265602DB0,1.0,0.6642343293133698,0.784136128220146
02671814BB,,0.0026292934316196077,0.35662633961140344
0278122986,,0.003014928123503191,0.35687780227194604
02708020E1,,0.003842863235012647,0.35741794423148765
0266686C3C,,0.001324228559147586,0.35577592644909223
0271066ABA,,0.004873575596693158,0.35809088376241
02683032A3,,0.005969681838736032,0.35880713210427223
0431488B26,,0.0043948697693662764,0.3577782728352727
0267365C90,,0.011428399345682908,0.3623834518540842
0270101E61,,0.007114476348304703,0.35955586849954885
0258949B76,,0.053560523941662046,0.39047538576114454
0265941573,,0.17002195008761575,0.47143475162116566
00488242D6,,0.11794364594374725,0.4347817624969392
02654819D7,,0.019624187262798843,0.36778160977364444
0270736A67,,0.005144253877498047,0.3582676991776562
02875952E6,,0.004784080737252609,0.3580324314431434
02629988CE,,0.02466070793007525,0.3711155316385306
0186494BB4,,0.05167798744982611,0.3892029805651537
00829650E2,,0.0269280216478507,0.3726204169550178
02860041F7,,0.13899447919492014,0.4495346449286583
02807588D2,,0.013329208143796257,0.36363238953134625
02814579A7,,0.03538317292002161,0.378253953548406
028238142B,,0.009170870485219902,0.36090254049798626
02927332E9,,0.025741496099385596,0.3718325738104228
025496214C,,0.3064041356899257,0.5678657596848534
02922937CE,,0.02233638426097237,0.36957539936660055
02820177C8,,0.005457991257960569,0.35847269036621565
028586928F,,0.02459495664511227,0.3710719276407384
0278886002,,0.009432832066523374,0.36107424912152464
0278459F9E,,0.008568117694535313,0.3605075876727988
0281437926,,0.0227117374889818,0.3698239353427453
0292953874,,0.0010250306606082386,0.35558108951093714
0289921260,,0.0035866450693660817,0.3572507496155862
0297479F6B,,0.008749303519754715,0.36062628958882503
04316500D9,,0.0023228177129217373,0.3564265508568253
0290979B74,,0.02332169217125225,0.370227957237889
0290317928,1.0,0.3576544016623398,0.6031908067958284
0289018930,,0.009323714043514099,0.36100272093556557
02936843B3,,0.014097057879185956,0.36413743264631143
0285341ED3,,0.002498024363994537,0.3565407603788938
0295998944,,0.018946590913658364,0.36733403043036655
0302830F34,,0.0722143622860279,0.4031615983992375
0291529157,,0.004714615830378244,0.35798706431722427
0291619B99,,0.15788421624991128,0.46284976411581397
0299838A22,,0.009687429668676235,0.36124116489295244
0298734B15,,0.023022144277763803,0.37002951990255983
0303334F1E,,0.001625462834311562,0.3559721377458513
0301022B33,,0.002798237776271225,0.35673649424233295
0299624989,,0.019640260007115586,0.3677922292307823
0296546D7C,,0.016197470984027726,0.3655204793373595
030330358C,,0.007355347335952202,0.3597134939647255
0301455089,,0.0020655003245293067,0.356258846549374
030523825D,,0.03336293402423839,0.37690484420573384
030586254D,,0.004305152869167362,0.35771969814607857
02939753D7,,0.0025937921670696933,0.35660319410122254
02948906EB,,0.0016179534701019186,0.3559672458745736
2499555A07,1.0,0.2859285498400434,0.5535356839895189
02882141B7,,0.0017102073438775207,0.3560273454666758
030233136E,,0.004298675486016692,0.3577154693335527
0308624C91,,0.023872211283832958,0.37059276628257576
023098245F,,0.017529188841620313,0.36639851997196676
029948352F,,0.0018885409343273511,0.3561435353019812
029698361E,,0.047410037312802904,0.3863238825835391
0304241B9A,,0.05453082119264755,0.39113179264334214
0325323108,,0.012975669387797768,0.36339995499831673
03168397CE,,0.11389438208982333,0.4319563261866179
0304535E37,,0.006704656540500995,0.3592877529331144
0316222AA3,,0.0017010516634454206,0.3560213807158622
032191657B,,0.00688283723961541,0.3594043129372278
0325740924,,0.003114511170746871,0.3569427506869326
0228311830,,0.026275743627148723,0.37218722572999247
0319831CE0,,0.0073936420101200434,0.35973855670830907
0324204599,,0.0016867323249764425,0.3560120520301225
0321046788,,0.011246709909897686,0.3622641686563563
0322414073,,0.005444866799638873,0.3584641140093514
031841190F,,0.030557700690705947,0.37503468152703523
031772207D,1.0,0.8081453539425848,0.8453861004957938
0431977EAE,,0.0072962033716469695,0.3596747874743895
03246147F0,,0.0016927525483652565,0.3560159740396139
0329595664,,0.11841495161670522,0.4351109024063876
0335161799,,0.0026978998364993114,0.3566710703445396
0328332422,,0.23046518604166286,0.5143375255638354
031609737E,1.0,0.5018577132730306,0.6960453557913014
0432185A55,,0.004163443223805713,0.35762718690514694
0335007883,,0.01264550792272387,0.363182947491942
0335147C0A,,0.16064139320761303,0.46479815990666246
043215840F,,0.001864566016062061,0.35612791391723897
0320064D27,,0.0124454567588377,0.3630514855775412
0310418508,,0.0067509511890773925,0.3593180357864438
033579639F,,0.003384434914000766,0.3571188223435805
0325491BA8,,0.004202191138912345,0.35765248136149913
031086129C,,0.003319543251469486,0.3570764898907447
0327463702,,0.04337009384514466,0.3836058950489919
0318313830,,0.023922274458633874,0.37062594866569204
0326501D22,,0.009355212836805843,0.3610233681432958
0334255BF0,,0.0023979683906158226,0.3564755362846712
03298053B1,,0.0028032944110679024,0.35673979148916823
0311394A72,,0.008912472630975311,0.36073320263113146
0310435310,,0.003135404742791843,0.3569563782158382
033308566E,,0.012596983120694516,0.3631510579533316
0234059F94,1.0,0.6642812608936889,0.7841587003568646
0334217C94,,0.005369761230127128,0.3584150369889811
0340066755,,0.005624877210308264,0.3585817521683011
0357080FB8,,0.008513706722241677,0.36047194424616175
1027228F58,,0.00598855523740554,0.35881947041422596
0351687D47,,0.007626154094745321,0.3598907454838447
0351029E47,,0.0030740664579594875,0.3569163718682004
03446741FB,,0.007533040799327991,0.3598297955968961
0345558B78,,0.0010418172356480358,0.35559201962123016
0348895D3F,,0.004185658768490524,0.35764168901102344
0351716538,,0.02531726244428665,0.3715510511612244
034822003C,,0.0045436609796199985,0.3578754255333846
0322100D50,,0.0030571896961814715,0.3569053647764413
0335438C2E,,0.01582759350685101,0.36527676655101626
034440432B,,0.004573311912477102,0.3578947874013351
0348543AC5,1.0,0.18964825467221044,0.4853499993454912
03507686E7,,0.02488715561616128,0.3712657200466011
03325404AF,,0.006293294123250104,0.359018716498641
03509014A9,,0.006373902215671159,0.35907142827215244
0304222BEC,,0.09638419948826606,0.4197914515946603
03427362B1,,0.0031274523173763532,0.35695119133457837
034822545B,,0.1574582228482634,0.4625488298571638
0334663CA1,,0.03236725837425832,0.376240634846402
03464370DB,,0.004545240495858714,0.35787645693561065
03530978DA,,0.1950843254503453,0.48920917272396736
035328432D,,0.0017458709841947314,0.3560505800727244
0349688BA7,,0.0014124235686618226,0.35583336794458037
03315958D7,,0.0030441954971230103,0.35689689001060154
0350650587,,0.001773035018741568,0.3560682777013425
03392749C0,,0.007665618692517639,0.3599165794932268
0353145079,,0.007611099025425747,0.35988089046485633
0353379193,,0.0017340423216002155,0.35604287370868853
0335758443,,0.0034962204844716698,0.35719175154029786
035231103C,,0.0326660795102681,0.376439927930643
03407099F3,,0.004736261977028679,0.358001201016718
04324168F6,,0.007037450688521559,0.3595054694633246
0344854684,,0.0038366896686233025,0.3574139152756539
0347826B15,,0.02367143301016304,0.37045970067132195
0357559B02,,0.012940128969712906,0.36337659242921466
0359858436,,0.004301163999062593,0.35771709397701185
0356028B96,,0.008365408600673663,0.3603748052292774
0432380B40,,0.003037179592449655,0.35689231430222557
0360065F05,,0.0063769248831119455,0.3590734049409142
03574229F4,,0.004127883167777737,0.3576039741660001
0357694A6A,,0.003751905610675776,0.3573585860520614
03620759BB,,0.019402486850504497,0.36763514271103837
03621431DB,,0.0017824982112863053,0.3560744431542612
03601179F0,,0.0038460120864574204,0.35741999922377493
035648009A,,0.005855120831257877,0.35873224291422057
0363126D0A,,0.0024356212521473536,0.35650008065935523
0386716821,,0.0563046607548767,0.392332814020604
0360006E55,,0.0061019032160381445,0.3588935745377646
0364153C8C,,0.0032362279450305633,0.3570221419382247
0364625211,,0.0016630929664349146,0.35599665182692924
035945252B,,0.002805983254338861,0.3567415447911717
03446649B8,,0.11441928533389246,0.4323223398895743
037509415C,,0.07993758108491153,0.4084532745110628
03745142BA,,0.08967963427139986,0.41515842689797344
03696916A8,,0.0037247043677089333,0.35734083560009017
0340535A5C,,0.016115428408657123,0.36546641541948766
0372696676,,0.001684964204067811,0.3560109001517884
03698108DB,,0.012182644836471766,0.36287881207430883
0368721630,,0.007109058541563558,0.3595523234466008
037347487C,,0.001669969374792531,0.35600113153222307
03651936CA,,0.002585333061590986,0.3565976791764006
03680479FB,,0.1037471157744762,0.42489572163597916
036692299A,,0.03248282481109964,0.37631770472438314
0282182FEF,,0.003974497869246478,0.35750385563190284
0281975520,,0.002912019200048137,0.35681069023573037
0367587E5F,,0.005834805272081355,0.35871896323514585
03681173C1,,0.03484272491412382,0.3778928583818638
037030622D,,0.00276741261864415,0.3567163945766777
0368070CF5,,0.005591600677184175,0.3585600044206104
0375729D5D,,0.0070806181528460296,0.35953371419634633
03522047ED,,0.05320734950716862,0.39023656123523687
03557863E4,,0.008230758966342837,0.36028661621680436
0373250FA0,,0.02216270782290046,0.3694604248286753
03351720AF,,0.007944571241230698,0.36009920838829723
03738384DF,1.0,0.7838499750473886,0.8361458444319029
0378878403,1.0,0.8300489264963095,0.8533476375546819
0387080484,,0.0032457184799415174,0.35702833258547595
0381664F14,,0.0049758761479441575,0.35815770510831113
1005244197,,0.0012679889229936154,0.3557392996873273
0380068A06,,0.003588829161294043,0.35725217469330517
0433448C97,,0.02007260375136755,0.36807793207977985
0335380C51,,0.007748868978191396,0.3599710788124299
0373600079,,0.0029561137178783286,0.35683944577974
0366057FC6,,0.19581904381817924,0.48973087259404335
0376289B7E,,0.006316005304399605,0.35903356759906185
0380490646,,0.012638299788986427,0.3631782103731472
037936236C,,0.003069590057529236,0.3569134523271558
03895109CF,1.0,0.21642447214865346,0.5043670623403131
037325756A,1.0,0.5339738333876304,0.7150003965114857
0385312185,,0.006354169059752398,0.35905852392253845
0375754202,,0.0030503628881282086,0.35690091234774496
0385513762,,0.0023102715356088733,0.3564183731810334
0375919A29,,0.015099082652501546,0.3647969516424439
0380885C3B,,0.004599586439141621,0.3579119448852713
03899737E4,,0.0018595620544078835,0.35612465351470785
03770439B7,1.0,0.8755026380536737,0.8687852040436799
038712272C,,0.006202261255253306,0.35895919178049324
037769756B,,0.004108699049024041,0.3575914515175456
05653215A4,,0.008845232561358022,0.36068914335203733
03941964D3,,0.002227108796473447,0.3563641693113229
0465536C72,,0.007883025020029641,0.3600589108882344
039237888F,,0.005028239578395324,0.3581919103300463
0398047EC2,,0.017594527609237753,0.3664416226374472
03970052E3,,0.01332720538097343,0.36363107263275013
039780356A,,0.0017850991891801692,0.35607613775001123
04092446D3,,0.004408429996704867,0.35778712645433003
0394137423,,0.03158136650535599,0.3757166992488591
0735566044,,0.004108143517606483,0.3575910888910852
0413999AC5,,0.005334985974385752,0.35839231443318437
0261227356,,0.011013639341481222,0.3621111774292444
0415060657,,0.0215143511306057,0.3690313409078812
0411366DF2,,0.004471878077858778,0.3578285536816553
04110877B7,,0.0017692882324066494,0.3560658366107876
0416046404,,0.027218296343318092,0.3728132601587966
0412324486,,0.0022255664284719003,0.3563631640603516
041509640D,,0.002367687012742333,0.35645579762835333
0398391AA4,,0.004888851064246196,0.358100861142553
0401116364,,0.023535232317002597,0.37036944498534285
0415723976,,0.0034026245038208274,0.3571306888284048
0415899AB3,,0.003755252486654238,0.3573607701175835
0408212332,,0.004068365182591266,0.35756512376844957
0415879A32,,0.006074719767417254,0.35887580205280945
0411042296,1.0,0.7245595949846433,0.8117391913967318
0411518B62,,0.011721288498234093,0.3625757758470116
04071495FA,,0.004096987521617056,0.3575838067823907
0408011D50,,0.0024258711039299957,0.3564937248605042
0406147B18,,0.006178003325730076,0.3589433306993298
04102336F9,,0.00818002085046738,0.3602533876448311
0412625CE8,,0.005490086033178688,0.3584936635176
04084718EC,,0.032251869670817335,0.3761636897463694
0413837517,,0.0028255003058935547,0.3567542713027086
0409653857,,0.0067944691403607985,0.35934650333273466
0413607749,,0.00273029426195783,0.3566921920752709
0424180C65,,0.01460555045524252,0.36447205189031945
04266377FB,,0.0011675646106319828,0.3556739013065119
0418757135,,0.006966303804324157,0.3594589197511409
0415530A31,,0.004597077863441362,0.35791030674880375
041953640E,,0.005054560807609359,0.35820910462043554
0426051467,,0.0039517035376575175,0.35748897824584464
3116864589,,0.0035785575196999055,0.3572454726679165
31018049A0,,0.004307410014965943,0.3577211717473634
04272967CE,,0.016485674384856566,0.36571042472659254
0427267FDD,,0.004358941857383027,0.3577548155822008
0421320442,,0.2725329701275191,0.544110718377472
3317353E48,,0.003306876791097188,0.35706822711202063
0441553D0C,,0.0023603721035080944,0.35645102954065594
043659733D,,0.0027029091310517115,0.35667433645558166
0434930396,,0.009030105971666329,0.3608102879075191
042699603F,,0.0015762788292464974,0.35594009805367016
0434737451,,0.0026822024151056433,0.3566608355523082
0444963B12,,0.0043367239333147395,0.3577403098903712
0437027615,1.0,0.32943651693033166,0.5838494379244852
0437750AB7,,0.0024190269882582984,0.3564892634382569
0440857EB0,,0.005421684425011643,0.3584489653906636
0393451E05,,0.06791133717159588,0.4002229813733583
0441493B89,,0.005620876830024705,0.3585791377046997
043747254F,,0.004204151598755238,0.3576537611615184
044095820D,,0.019657353078878646,0.36780352297135405
1313855371,,0.014913442371742448,0.36467472735001
0395216E8B,,0.035354862284283035,0.37823503471292885
0429307357,,0.022548512093238233,0.3697158489693769
043576764C,1.0,0.6589453361762208,0.7815813849971764
0398169373,,0.004356289145447996,0.35775308365954067
043060527C,,0.010533923939146353,0.36179637257545333
04563629D3,,0.0020675135484900698,0.3562601585133276
0456191CB5,,0.005730059740797104,0.35865049762292406
2793701AFC,,0.0027935697394896983,0.3567334503981182
0493917931,,0.007050103901782099,0.3595137484364528
044978457E,,0.0015008683664243813,0.35589097629585564
04504180B1,,0.26394965830211453,0.5380545211096879
0451380A8C,,0.014789615864829297,0.36459321052403554
1774212E0B,,0.00897373118299989,0.36077334454216137
0445491EC9,,0.34937937246479267,0.5975493210647967
0447170859,,0.006220952101622577,0.35897141302690655
0474184D00,,0.008241737696581123,0.3602938064023406
045734228E,,0.016424080633482892,0.36566982679709203
044679748B,,0.004309114201733876,0.357722284345333
0459041C9A,,0.002515712118096674,0.35655229115594095
0447276FD0,,0.005474031222327801,0.3584831720233303
0449104457,1.0,0.754859076411218,0.8245448026427198
0449014A10,,0.00480580873017873,0.3580466223907973
04514650B4,,0.0013956499475169645,0.35582244294912446
044568815F,,0.0015534987341964492,0.35592525896660127
0456873F82,,0.0012524238963686402,0.3557291630687092
04521749C7,,0.04050593824011233,0.381683337797277
0440630360,,0.008100491426376798,0.360201306237311
0389087CBC,,0.01144858125645913,0.3623967027783061
045903794E,,0.043952202861895495,0.3839970817853973
0447704107,,0.008318929859455782,0.3603443628315838
04531417C6,,0.00968950698664746,0.36124252693342335
0451523091,,0.013752980545882823,0.3639110831914374
0450296C00,,0.029258262697698226,0.37416964470715885
1292441C0A,,0.0049326970568656725,0.3581295004338109
432696005A,1.0,0.334628276692059,0.5874293611258428
0459422705,,0.005034593570949949,0.35819606102959173
0465335695,,0.19371854877620384,0.4882394419809244
0382089DCD,,0.005578645307310379,0.35855153764676584
0467122942,1.0,0.6681026920209668,0.7859909085618599
0439585503,,0.031796064240641665,0.37585980435171024
0457607D3A,,0.0029456192559911085,0.3568326018884671
0447266792,,0.005957074777267264,0.3587988904584429
046009740D,1.0,0.3104851464199264,0.5707091606558377
0470827AB8,,0.052237259711909304,0.38958083563671353
046058893B,,0.008663295842957787,0.36056994047318625
0461328BE5,,0.005606160713397046,0.3585695200035892
0466641C52,,0.012300604237962708,0.362956309754127
0465474949,,0.22727406693128208,0.5120721939420267
04700498B2,,0.009685502399327878,0.3612399012372472
0465908F6D,,0.0016267360014273538,0.3559729671359112
046529880C,,0.002563937891151526,0.3565837307368861
0549919F7F,,0.0020600711334815875,0.35625530850222287
